Timestamp,link_21_mean,link_21_std,link_21_median,link_21_min,link_21_max,label,link_21_forecast,difference
2017-07-27 12:00:00,534.6,30.610586404053134,534.6,489.6,568.8,0.0,560.20919776957,25.60919776956996
2017-07-27 15:00:00,503.3999999999999,10.536792680887292,505.8,489.6,514.8,0.0,500.73782852635196,2.662171473647959
2017-07-27 18:00:00,513.6,19.674145470642436,514.8,482.4,536.4,0.0,516.3603211362278,2.7603211362277307
2017-07-27 21:00:00,427.2,36.900731700062536,435.6,363.6,457.2,0.0,436.73546935641247,9.535469356412477
2017-07-28 00:00:00,259.2,39.43602414037196,259.2,208.8,324.0,0.0,264.89809767152127,5.698097671521282
2017-07-28 03:00:00,225.0,31.8554234001057,221.4,187.2,273.6,0.0,244.84097701832778,19.840977018327777
2017-07-28 06:00:00,410.4,75.89086901597585,419.4,295.2,504.0,0.0,420.49364909873236,10.093649098732385
2017-07-28 09:00:00,549.0,14.711628054025857,554.4,529.2,565.2,0.0,524.6350539074059,24.364946092594096
2017-07-28 12:00:00,526.8000000000001,27.573900703382552,518.4,504.0,579.6,0.0,500.9585254215813,25.84147457841874
2017-07-28 15:00:00,496.8,15.442279624459587,491.4,478.8,522.0,0.0,501.0968277083495,4.296827708349497
2017-07-28 18:00:00,491.4,21.68981327720457,493.2000000000001,457.2,518.4,0.0,489.58837877811345,1.8116212218865257
2017-07-28 21:00:00,378.6,47.18152180674127,385.2,313.2,435.6,0.0,396.9456288586068,18.3456288586068
2017-07-29 00:00:00,245.4,35.668473474484415,239.4,198.0,295.2,0.0,246.72596934420665,1.3259693442066407
2017-07-29 03:00:00,211.2,13.210904586741975,212.4,190.8,230.4,0.0,209.349314865575,1.8506851344249924
2017-07-29 06:00:00,328.2,58.200618553414,324.0,248.4,396.0,0.0,341.03792203127887,12.837922031278879
2017-07-29 09:00:00,491.4,36.69528580076736,486.0,439.2,543.6,0.0,474.05282473798025,17.347175262019732
2017-07-29 12:00:00,487.8,28.68727941091662,484.2,457.2,529.2,0.0,481.1285151836136,6.671484816386396
2017-07-29 15:00:00,454.8,11.757550765359271,453.6,439.2,468.0,0.0,456.69019601168213,1.8901960116821215
2017-07-29 18:00:00,484.8,16.834250800080152,489.6,460.8,500.4,0.0,468.6525606029727,16.147439397027313
2017-07-29 21:00:00,394.2,57.13688825968735,403.2,306.0,453.6,0.0,393.83658462394055,0.36341537605943586
2017-07-30 00:00:00,214.2,45.23697602625533,214.2,162.0,284.4,0.0,246.24020381667444,32.04020381667445
2017-07-30 03:00:00,232.2,51.35523342367359,217.8,180.0,313.2,0.0,206.35630517271346,25.843694827286527
2017-07-30 06:00:00,471.6000000000001,93.23930501671492,473.4,363.6,594.0,0.0,403.95703957503474,67.64296042496534
2017-07-30 09:00:00,615.0,21.76933623241643,613.8,579.6,640.8,0.0,603.0009263919698,11.999073608030244
2017-07-30 12:00:00,531.0,42.82335811213312,532.8,478.8,579.6,0.0,558.4839771728291,27.4839771728291
2017-07-30 15:00:00,430.8,35.468070147669444,437.4,367.2,475.2,0.0,481.66143564467023,50.86143564467022
2017-07-30 18:00:00,513.6,23.18206203080304,511.2,486.0,540.0,0.0,475.8142697809579,37.78573021904214
2017-07-30 21:00:00,422.4,46.36412406160606,419.4,370.8,482.4,0.0,443.10685799744317,20.706857997443194
2017-07-31 00:00:00,227.4,45.27515875179234,219.6,180.0,295.2,0.0,236.31206542801777,8.912065428017769
2017-07-31 03:00:00,240.0,47.686979354956,237.6,183.6,313.2,0.0,245.6240334779255,5.624033477925508
2017-07-31 06:00:00,453.6,68.94728421047488,455.4,345.6,525.6,0.0,461.5980409804872,7.99804098048719
2017-07-31 09:00:00,571.1999999999999,30.17707739327981,576.0,525.6,604.8,0.0,570.5162593534078,0.6837406465921276
2017-07-31 12:00:00,505.2,30.091061795822387,509.4,468.0,540.0,0.0,488.1522452460323,17.047754753967695
2017-07-31 15:00:00,454.8,14.15796595560252,457.2000000000001,432.0,471.6,0.0,439.24799911267394,15.552000887326074
2017-07-31 18:00:00,513.6,14.157965955602508,509.4,500.4,532.8,0.0,514.8649455814423,1.2649455814422481
2017-07-31 21:00:00,424.8,66.8476476773865,433.8,342.0,518.4,0.0,428.9635898642864,4.1635898642863935
2017-08-01 00:00:00,219.0,48.16023255757805,221.4,158.4,284.4,0.0,237.58736533978808,18.58736533978808
2017-08-01 03:00:00,247.2,58.61112522380032,237.6,180.0,327.6,0.0,228.6925636923605,18.507436307639495
2017-08-01 06:00:00,468.0,61.00911407322679,466.2000000000001,392.4,558.0,0.0,435.59684621789495,32.40315378210505
2017-08-01 09:00:00,579.0,12.557069721873782,576.0,565.2,597.6,0.0,576.3359356128778,2.6640643871221528
2017-08-01 12:00:00,529.8000000000001,37.57935603492959,531.0,486.0,579.6,0.0,531.0151404015639,1.2151404015638718
2017-08-01 15:00:00,468.6,20.91927340994425,464.4,442.8,496.8,0.0,480.3694625243529,11.769462524352889
2017-08-01 18:00:00,519.6,18.16722323306453,522.0,486.0,540.0,0.0,516.1306389147934,3.4693610852066286
2017-08-01 21:00:00,431.4,46.73996148907269,441.0,363.6,475.2,0.0,427.4257266264095,3.9742733735904494
2017-08-02 00:00:00,222.0,49.81373304621927,214.2,172.8,306.0,0.0,249.11436616377816,27.114366163778158
2017-08-02 03:00:00,236.4,57.629992191566366,234.0,172.8,320.4,0.0,239.51353530803658,3.1135353080365746
2017-08-02 06:00:00,486.6,75.97336375335766,487.8,385.2,568.8,0.0,437.9836769428275,48.61632305717251
2017-08-02 09:00:00,555.6,28.315931911204995,552.6,525.6,604.8,0.0,581.4386679901356,25.838667990135605
2017-08-02 12:00:00,482.4,14.930237774395962,482.4,457.2,504.0,0.0,495.25212548967585,12.85212548967587
2017-08-02 15:00:00,465.0,23.816296941380287,455.4,442.8,496.8,0.0,452.8449830695137,12.155016930486283
2017-08-02 18:00:00,510.0,23.182062030803035,513.0,478.8,543.6,0.0,504.3675040127226,5.632495987277423
2017-08-02 21:00:00,429.6,56.35657903031376,430.2,342.0,504.0,0.0,437.762840639275,8.162840639274975
2017-08-03 00:00:00,227.4,35.59573008100831,221.4,190.8,277.2,0.0,235.57056301858793,8.170563018587927
2017-08-03 03:00:00,262.2,79.73546262485719,250.2,176.4,385.2,0.0,252.16603355257405,10.03396644742594
2017-08-03 06:00:00,541.1999999999999,81.98731609218584,559.8,424.8,648.0,0.0,522.330107352442,18.86989264755789
2017-08-03 09:00:00,648.0,20.36467529817256,644.4000000000001,630.0,680.4,0.0,620.7726522922042,27.227347707795843
2017-08-03 12:00:00,528.6,27.73791628799829,522.0,496.8,565.2,0.0,548.4913177796093,19.891317779609267
2017-08-03 15:00:00,493.2,9.924515101504962,493.2000000000001,482.4,504.0,0.0,492.70239684704705,0.49760315295293367
2017-08-03 18:00:00,495.0,14.88677265225743,498.6,475.2,511.2,0.0,518.3347820861939,23.334782086193854
2017-08-03 21:00:00,409.2,51.0472722091984,414.0,334.8,460.8,0.0,416.59025656169285,7.3902565616928655
2017-08-04 00:00:00,259.2,46.99344635159252,253.8,198.0,334.8,0.0,241.60137131389118,17.59862868610881
2017-08-04 03:00:00,219.6,24.30999794323315,217.8,194.4,259.2,0.0,247.74561379246524,28.14561379246524
2017-08-04 06:00:00,395.4,61.32340499352591,401.4,324.0,468.0,0.0,421.17326009851524,25.773260098515266
2017-08-04 09:00:00,532.1999999999999,23.041874923712268,531.0,504.0,561.6,0.0,506.24700528231165,25.952994717688284
2017-08-04 12:00:00,532.8,45.5936837730842,525.5999999999999,482.4,612.0,0.0,480.2969500933028,52.50304990669713
2017-08-04 15:00:00,501.0,17.101578874478214,504.0,471.6,518.4,0.0,506.2706505374423,5.270650537442293
2017-08-04 18:00:00,493.8,24.0329773436418,502.2,457.2,518.4,0.0,494.30132358865035,0.5013235886503367
2017-08-04 21:00:00,375.0,45.84408358774337,372.6,324.0,428.4,0.0,395.504228649864,20.50422864986399
2017-08-05 00:00:00,246.0,30.940458949407976,239.4,208.8,288.0,0.0,250.14059178682106,4.140591786821062
2017-08-05 03:00:00,205.2,13.661039491927404,201.6,190.8,230.4,0.0,210.09727455844245,4.8972745584424615
2017-08-05 06:00:00,323.40000000000003,55.92952708543136,327.6,244.8,392.4,0.0,328.47595917534045,5.075959175340415
2017-08-05 09:00:00,468.0,35.99999999999998,468.0,417.6,514.8,0.0,470.49845985018385,2.498459850183849
2017-08-05 12:00:00,489.0,21.529886204994234,484.2,464.4,525.6,0.0,469.27500355477963,19.72499644522037
2017-08-05 15:00:00,463.8,9.225182925015645,464.4,453.6,475.2,0.0,457.970689292727,5.8293107072730095
2017-08-05 18:00:00,463.2,24.16741608033428,468.0,417.6,486.0,0.0,469.45270160471756,6.252701604717572
2017-08-05 21:00:00,393.0,42.00857055411434,397.8,334.8,450.0,0.0,373.52959992194224,19.470400078057764
2017-08-06 00:00:00,217.8,48.44642401663923,199.8,172.8,298.8,0.0,249.39871190895016,31.59871190895015
2017-08-06 03:00:00,226.2,51.33840667570431,217.8,169.2,298.8,0.0,205.24432271202957,20.955677287970417
2017-08-06 06:00:00,466.2,95.48486791109886,471.6,338.4,572.4,0.0,398.072996591435,68.12700340856497
2017-08-06 09:00:00,598.1999999999999,28.20127656685068,604.8,554.4,622.8,0.0,591.1522454909863,7.047754509013657
2017-08-06 12:00:00,508.8,37.45845698904326,514.8,446.4,558.0,0.0,555.0132803033312,46.213280303331146
2017-08-06 15:00:00,436.2,31.828289303699627,430.2,406.8,482.4,0.0,462.95283222885615,26.752832228856164
2017-08-06 18:00:00,501.0,16.94933627019064,500.4,482.4,522.0,0.0,472.9177923360973,28.082207663902693
2017-08-06 21:00:00,420.6,63.07367121073579,432.0,331.2,500.4,0.0,436.14090204661625,15.540902046616225
2017-08-07 00:00:00,228.6,54.77444659693057,210.6,180.0,313.2,0.0,232.63301959906448,4.033019599064488
2017-08-07 03:00:00,236.4,56.540251149070784,225.0,169.2,316.8,0.0,243.5539485723538,7.153948572353784
2017-08-07 06:00:00,446.3999999999999,75.85670702053969,433.8,356.4,550.8,0.0,462.5814976079538,16.181497607953872
2017-08-07 09:00:00,582.6,23.816296941380298,590.4000000000001,540.0,601.2,0.0,556.6099381904074,25.99006180959259
2017-08-07 12:00:00,498.6,36.05395956063635,498.6,450.0,547.2,0.0,496.3987628951314,2.2012371048685964
2017-08-07 15:00:00,450.6,19.772708463940884,451.8,417.6,475.2,0.0,442.18297482990715,8.41702517009287
2017-08-07 18:00:00,510.6,16.326175302256182,507.6,493.2,536.4,0.0,501.3241831126646,9.275816887335395
2017-08-07 21:00:00,418.2,68.8124407356693,423.0,313.2,504.0,0.0,431.9624319166844,13.76243191668442
2017-08-08 00:00:00,214.2,43.54363328892067,201.6,169.2,273.6,0.0,233.97826553793968,19.77826553793969
2017-08-08 03:00:00,234.6,50.67780579306883,232.2,176.4,309.6,0.0,221.6018085926765,12.998191407323503
2017-08-08 06:00:00,457.2,73.95349890302687,459.0,363.6,550.8,0.0,420.39709944512566,36.80290055487433
2017-08-08 09:00:00,573.6,23.18206203080304,570.5999999999999,540.0,612.0,0.0,575.3005137126536,1.70051371265356
2017-08-08 12:00:00,523.8,39.877211537418205,505.8,493.2,590.4,0.0,516.0517248155393,7.748275184460681
2017-08-08 15:00:00,477.0,17.152026119383116,480.6,446.4,496.8,0.0,479.35240936653526,2.3524093665352552
2017-08-08 18:00:00,507.6,23.661614484223183,505.8,482.4,540.0,0.0,524.0578479465919,16.45784794659187
2017-08-08 21:00:00,420.6,63.52410566076471,414.0,334.8,504.0,0.0,413.6765714860834,6.923428513916633
2017-08-09 00:00:00,220.2,43.99763630014685,214.2,169.2,288.0,0.0,239.85306727502496,19.653067275024966
2017-08-09 03:00:00,241.8,62.70272721341551,235.8,180.0,338.4,0.0,234.88680694731949,6.913193052680526
2017-08-09 06:00:00,464.4,70.72877773579857,477.0,370.8,532.8,0.0,442.3506885952422,22.04931140475776
2017-08-09 09:00:00,562.8000000000001,28.31593191120504,554.4000000000001,532.8,608.4,0.0,566.6053884717505,3.8053884717504616
2017-08-09 12:00:00,477.6,15.216832784781468,478.8,450.0,493.2,0.0,502.8921032054581,25.29210320545809
2017-08-09 15:00:00,472.8,17.289997108154765,468.0,453.6,504.0,0.0,448.5897445677218,24.21025543227819
2017-08-09 18:00:00,519.0,19.375448381908463,518.4,489.6,540.0,0.0,508.61060253489654,10.389397465103457
2017-08-09 21:00:00,417.6,66.06760174245771,441.0,327.6,478.8,0.0,444.4071385232688,26.807138523268804
2017-08-10 00:00:00,228.0,46.91984654706367,214.2,183.6,302.4,0.0,224.18544287110998,3.8145571288900157
2017-08-10 03:00:00,255.0,65.17557824829788,248.4,187.2,363.6,0.0,254.86166044731715,0.1383395526828508
2017-08-10 06:00:00,539.4,99.82889361302168,536.4,403.2,655.2,0.0,510.7944582609985,28.605541739001467
2017-08-10 09:00:00,633.0,19.508767259875736,628.2,615.6,662.4,0.0,624.2939230752932,8.70607692470685
2017-08-10 12:00:00,523.8000000000001,58.65901465248118,496.8,475.2,608.4,0.0,530.8886990041025,7.088699004102409
2017-08-10 15:00:00,477.6,8.719633019800783,478.8,464.4,489.6,0.0,495.26936018596024,17.669360185960215
2017-08-10 18:00:00,504.6,29.98319529336389,502.2,453.6,540.0,0.0,499.046086952416,5.553913047584047
2017-08-10 21:00:00,404.4,40.96203119963656,408.6,349.2,457.2,0.0,420.252663598189,15.852663598188997
2017-08-11 00:00:00,249.6,50.94561806475605,243.0,183.6,320.4,0.0,242.63553539442262,6.964464605577376
2017-08-11 03:00:00,213.0,29.983195293363924,205.2,183.6,262.8,0.0,238.94212852054426,25.94212852054426
2017-08-11 06:00:00,387.0,62.17690889711389,394.2,298.8,450.0,0.0,411.0480334450582,24.048033445058195
2017-08-11 09:00:00,528.0,16.04593406442895,531.0,507.6,547.2,0.0,500.8299238105511,27.170076189448878
2017-08-11 12:00:00,510.6,18.96987084826887,507.6,493.2,543.6,0.0,474.2192722511118,36.380727748888205
2017-08-11 15:00:00,487.2,23.40461492953901,482.4,460.8,522.0,0.0,482.2696883933113,4.93031160668869
2017-08-11 18:00:00,473.4,17.15202611938308,473.4,453.6,493.2,0.0,493.7568857169072,20.356885716907243
2017-08-11 21:00:00,373.2,45.801659358586576,361.8,316.8,442.8,0.0,365.49960296800145,7.700397031998534
2017-08-12 00:00:00,241.8,31.74674786493887,248.4,205.2,277.2,0.0,248.5901545956409,6.7901545956408995
2017-08-12 03:00:00,196.2,12.208193969625476,192.6,183.6,216.0,0.0,203.70523387801023,7.5052338780102446
2017-08-12 06:00:00,308.40000000000003,56.90581692586446,311.4,237.6,388.8,0.0,323.7027126619754,15.302712661975363
2017-08-12 09:00:00,480.0,40.64440920963179,489.6,414.0,529.2,0.0,452.09108000285215,27.908919997147848
2017-08-12 12:00:00,479.4,35.59573008100835,480.6,428.4,529.2,0.0,480.7237348044722,1.323734804472224
2017-08-12 15:00:00,439.8,10.536792680887284,437.4,428.4,457.2,0.0,446.78340404017086,6.9834040401708535
2017-08-12 18:00:00,463.8,13.161762799868391,462.6,442.8,482.4,0.0,447.9937245030939,15.806275496906096
2017-08-12 21:00:00,380.4,55.19478236210373,387.0,306.0,446.4,0.0,380.90181382541425,0.5018138254142741
2017-08-13 00:00:00,217.2,46.083749847424514,205.2,172.8,284.4,0.0,231.39780302941998,14.197803029419987
2017-08-13 03:00:00,223.2,61.4746777136733,212.4,162.0,316.8,0.0,204.56889776588812,18.631102234111864
2017-08-13 06:00:00,457.2,64.95980295536619,478.8,370.8,532.8,0.0,393.9304565421571,63.26954345784287
2017-08-13 09:00:00,593.4,28.201276566850687,604.8,536.4,608.4,0.0,591.8348435443773,1.5651564556226276
2017-08-13 12:00:00,498.0,36.97090748142384,491.4,464.4,561.6,0.0,539.3803607114102,41.38036071141016
2017-08-13 15:00:00,424.8,13.66103949192738,421.2,410.4,446.4,0.0,452.1233853591906,27.32338535919058
2017-08-13 18:00:00,503.4,28.475673828726155,507.6,471.6,536.4,0.0,462.7147512569229,40.68524874307707
2017-08-13 21:00:00,405.0,59.62321695447167,424.8,327.6,460.8,0.0,440.18851858371863,35.18851858371863
2017-08-14 00:00:00,217.2,46.53153769219323,207.0,169.2,295.2,0.0,222.13362904174647,4.933629041746485
2017-08-14 03:00:00,232.8,62.96055908265112,214.2,172.8,327.6,0.0,231.24939832965345,1.5506016703465662
2017-08-14 06:00:00,437.4,68.90027576142205,441.0,345.6,525.6,0.0,455.7819110421896,18.381911042189643
2017-08-14 09:00:00,550.8000000000001,18.912852772651707,543.6,529.2,576.0,0.0,556.1119877394028,5.311987739402753
2017-08-14 12:00:00,496.8,36.64227067199848,487.8,457.2,554.4,0.0,459.3253965964181,37.47460340358191
2017-08-14 15:00:00,453.0,16.166632302369003,453.6,432.0,471.6,0.0,435.33933198425933,17.66066801574067
2017-08-14 18:00:00,499.8,15.344054223053302,502.2000000000001,478.8,518.4,0.0,516.7422713036195,16.94227130361952
2017-08-14 21:00:00,411.6,77.40139533625992,415.8,306.0,514.8,0.0,406.7470945950255,4.8529054049745355
2017-08-15 00:00:00,210.6,46.48044750214864,203.4,158.4,284.4,0.0,233.5905246910814,22.99052469108142
2017-08-15 03:00:00,235.2,56.76900562807137,221.4,180.0,324.0,0.0,219.36269735012755,15.837302649872441
2017-08-15 06:00:00,466.8,79.90594471001516,477.0,356.4,579.6,0.0,418.9694312200967,47.83056877990333
2017-08-15 09:00:00,556.1999999999999,17.89167404129636,561.5999999999999,525.6,572.4,0.0,574.1955695894378,17.995569589437878
2017-08-15 12:00:00,514.1999999999999,26.8837497384572,518.4,471.6,540.0,0.0,513.3314876829439,0.8685123170560018
2017-08-15 15:00:00,454.8,12.40129025545326,453.6,435.6,468.0,0.0,472.0385307308944,17.23853073089441
2017-08-15 18:00:00,492.0,34.05125548346197,487.8,442.8,540.0,0.0,497.5611846053205,5.561184605320477
2017-08-15 21:00:00,409.2,56.07994293863003,419.4,331.2,478.8,0.0,399.14048760908094,10.059512390919053
2017-08-16 00:00:00,217.2,43.77615789445211,205.2,180.0,295.2,0.0,226.8838302899716,9.68383028997161
2017-08-16 03:00:00,232.2,53.48151082383519,216.0,176.4,313.2,0.0,235.36987551461087,3.1698755146108795
2017-08-16 06:00:00,456.0,73.02470814731133,464.4,345.6,543.6,0.0,436.1398655319633,19.860134468036676
2017-08-16 09:00:00,550.1999999999999,28.65714570573974,549.0,511.2,590.4,0.0,544.2914845134994,5.908515486500505
2017-08-16 12:00:00,487.8,19.286057139809568,486.0,460.8,511.2,0.0,500.88035847675116,13.080358476751144
2017-08-16 15:00:00,468.0,17.038309775326937,464.4,450.0,489.6,0.0,456.22170530203823,11.778294697961769
2017-08-16 18:00:00,495.6,27.00399970374758,498.6,450.0,532.8,0.0,498.145939149444,2.5459391494439956
2017-08-16 21:00:00,420.6,64.0928077088217,435.6,331.2,493.2,0.0,429.10866494761,8.508664947609986
2017-08-17 00:00:00,227.4,48.10638211297955,226.8,172.8,298.8,0.0,228.73923695724056,1.3392369572405585
2017-08-17 03:00:00,255.0,67.6729783591649,248.4,183.6,360.0,0.0,252.45148998678184,2.548510013218163
2017-08-17 06:00:00,512.4,89.5138871907594,520.2,378.0,622.8,0.0,515.0047777014586,2.6047777014586018
2017-08-17 09:00:00,617.4,46.702976350549605,617.4,550.8,676.8,0.0,596.3362295796586,21.06377042034137
2017-08-17 12:00:00,525.0,40.30821256270238,525.5999999999999,478.8,576.0,0.0,516.893683843177,8.106316156823027
2017-08-17 15:00:00,472.8,13.973689562889255,473.4,453.6,489.6,0.0,487.62104330626215,14.82104330626214
2017-08-17 18:00:00,493.2,20.36467529817258,496.8,468.0,518.4,0.0,494.5056475390793,1.3056475390793025
2017-08-17 21:00:00,414.0,44.61676814830943,430.2,352.8,453.6,0.0,414.0911932317112,0.09119323171120186
2017-08-18 00:00:00,249.0,40.43661706918616,253.8,201.6,302.4,0.0,253.65036127949233,4.65036127949233
2017-08-18 03:00:00,220.8,28.859937629870256,212.4,198.0,273.6,0.0,236.72407251384453,15.924072513844521
2017-08-18 06:00:00,392.4,81.17181776946973,399.6,291.6,511.2,0.0,408.4117248936665,16.011724893666496
2017-08-18 09:00:00,523.8000000000001,39.41958903895373,532.8,450.0,558.0,0.0,512.2809989408013,11.519001059198786
2017-08-18 12:00:00,498.6,30.011997600959543,507.6,450.0,536.4,0.0,479.9197745300307,18.680225469969344
2017-08-18 15:00:00,469.2,20.82613742391997,471.6,435.6,493.2,0.0,467.26285140156716,1.9371485984328274
2017-08-18 18:00:00,468.0,20.867582514512804,464.4,446.4,507.6,0.0,471.1974249433607,3.1974249433607156
2017-08-18 21:00:00,355.8,42.438284602467135,354.6,306.0,406.8,0.0,370.53970582475705,14.739705824757038
2017-08-19 00:00:00,226.8,30.631748236103004,228.6,190.8,270.0,0.0,225.12468688938478,1.6753131106152352
2017-08-19 03:00:00,198.6,13.927239496755988,192.6,187.2,219.6,0.0,193.72080916160076,4.879190838399239
2017-08-19 06:00:00,309.0,70.56061224224179,304.2,219.6,406.8,0.0,319.781742734595,10.781742734595014
2017-08-19 09:00:00,451.2,32.493199288466506,444.6,417.6,496.8,0.0,451.1775952982782,0.02240470172176856
2017-08-19 12:00:00,469.2,29.74451209887296,459.0,435.6,518.4,0.0,453.323295909503,15.876704090497014
2017-08-19 15:00:00,429.0,11.25059998400086,432.0,410.4,439.2,0.0,436.8652472117831,7.865247211783128
2017-08-19 18:00:00,452.4,21.43940297676219,450.0,417.6,475.2,0.0,439.13755100940546,13.262448990594521
2017-08-19 21:00:00,382.8,56.31056739192032,390.6,291.6,439.2,0.0,370.0465303899408,12.753469610059199
2017-08-20 00:00:00,208.2,45.44658403004563,198.0,154.8,266.4,0.0,231.04273213613538,22.842732136135396
2017-08-20 03:00:00,222.0,40.58058649157253,212.4,172.8,280.8,0.0,203.0115892539288,18.988410746071196
2017-08-20 06:00:00,446.3999999999999,71.20359541483843,460.8,331.2,514.8,0.0,397.8801576524571,48.519842347542806
2017-08-20 09:00:00,583.1999999999999,23.66161448422322,579.5999999999999,554.4,619.2,0.0,568.1189731428437,15.08102685715619
2017-08-20 12:00:00,483.0,47.50999894758996,462.6,439.2,558.0,0.0,528.8849454673121,45.88494546731215
2017-08-20 15:00:00,426.6,15.89716955939012,423.0,410.4,453.6,0.0,435.57465685715397,8.974656857153946
2017-08-20 18:00:00,469.8,33.5978570745219,478.8,410.4,507.6,0.0,470.03000889991154,0.23000889991152462
2017-08-20 21:00:00,411.6,55.053719220412376,417.6,334.8,478.8,0.0,404.8465131548095,6.753486845190537
2017-08-21 00:00:00,210.6,40.45797819960857,196.2,165.6,273.6,0.0,228.2631627676669,17.663162767666904
2017-08-21 03:00:00,230.4,56.50968058660392,214.2,176.4,324.0,0.0,229.07794049187316,1.3220595081268414
2017-08-21 06:00:00,418.2,66.20151055678414,419.4,316.8,489.6,0.0,449.3998276945438,31.199827694543785
2017-08-21 09:00:00,557.4,24.56631840549168,565.2,525.6,579.6,0.0,535.4789059278288,21.921094072171172
2017-08-21 12:00:00,486.6,28.747452061008783,489.6,450.0,518.4,0.0,468.38847200290525,18.211527997094777
2017-08-21 15:00:00,430.8,13.21090458674196,433.8,406.8,442.8,0.0,431.0486441441924,0.248644144192383
2017-08-21 18:00:00,502.8,22.15292305769151,507.6,468.0,525.6,0.0,482.32384642428417,20.47615357571584
2017-08-21 21:00:00,412.2,75.64284500202251,399.6,313.2,518.4,0.0,426.07589287113007,13.875892871130077
2017-08-22 00:00:00,209.4,50.779996061441366,205.2,158.4,291.6,0.0,227.05971481560897,17.659714815608964
2017-08-22 03:00:00,235.8,61.716642812129706,228.6,165.6,334.8,0.0,218.64117154078392,17.158828459216096
2017-08-22 06:00:00,444.0,71.37327230833688,442.8,338.4,540.0,0.0,410.01942534573203,33.98057465426797
2017-08-22 09:00:00,543.6,12.87975155039879,547.2,518.4,554.4,0.0,565.7736943329963,22.17369433299632
2017-08-22 12:00:00,489.0,28.83747561767497,489.6,442.8,532.8,0.0,494.54325937171427,5.543259371714271
2017-08-22 15:00:00,460.2,24.354383588996864,464.4,421.2,482.4,0.0,447.4807836975668,12.71921630243321
2017-08-22 18:00:00,484.8,15.21683278478145,484.2000000000001,460.8,500.4,0.0,502.43144781439815,17.631447814398143
2017-08-22 21:00:00,403.2,64.39875775199393,396.0,327.6,482.4,0.0,398.96417279609216,4.2358272039078315
2017-08-23 00:00:00,212.4,46.66133302853659,198.0,165.6,284.4,0.0,218.06009602206055,5.660096022060543
2017-08-23 03:00:00,230.4,47.97599399699812,225.0,172.8,298.8,0.0,231.8043814020582,1.404381402058192
2017-08-23 06:00:00,448.8,66.56269225324351,455.4,356.4,522.0,0.0,427.12052743892775,21.67947256107226
2017-08-23 09:00:00,548.4,27.66774295095284,547.2,511.2,594.0,0.0,543.1249095841354,5.275090415864611
2017-08-23 12:00:00,461.4,22.006180949905865,459.0,432.0,493.2,0.0,491.4479249550722,30.047924955072233
2017-08-23 15:00:00,439.8,14.82862097431854,441.0,414.0,457.2,0.0,435.44927188492244,4.3507281150775725
2017-08-23 18:00:00,486.0,24.309997943233128,487.8,453.6,518.4,0.0,477.61286886149253,8.38713113850747
2017-08-23 21:00:00,413.4,55.69732489087783,419.4,338.4,489.6,0.0,412.35624092026325,1.0437590797367307
2017-08-24 00:00:00,221.4,52.10681337406847,207.0,176.4,306.0,0.0,224.8125541535597,3.4125541535596824
2017-08-24 03:00:00,247.2,65.93669691454069,241.2,172.8,352.8,0.0,247.79505734839557,0.595057348395585
2017-08-24 06:00:00,488.4,80.19735656491424,514.8,345.6,554.4,0.0,504.48331044069516,16.083310440695186
2017-08-24 09:00:00,612.6,29.28344242058983,608.4,579.6,655.2,0.0,572.6272289487416,39.972771051258405
2017-08-24 12:00:00,505.2,35.90387165752459,504.0,453.6,554.4,0.0,504.00741712030026,1.192582879699728
2017-08-24 15:00:00,453.0,16.640673063310853,451.8,435.6,482.4,0.0,475.485868706394,22.485868706394
2017-08-24 18:00:00,471.6,26.257798841487084,480.6,428.4,493.2,0.0,474.7143915144685,3.1143915144684797
2017-08-24 21:00:00,392.4,46.38275541621045,396.0,327.6,442.8,0.0,395.42133359495654,3.021333594956559
2017-08-25 00:00:00,240.6,42.56026315708118,243.0,187.2,295.2,0.0,233.0341778062588,7.565822193741184
2017-08-25 03:00:00,208.2,28.92721901600636,198.0,183.6,259.2,0.0,228.13377687645416,19.933776876454175
2017-08-25 06:00:00,367.2,65.67410448571036,361.8,284.4,446.4,0.0,390.63048782829935,23.430487828299363
2017-08-25 09:00:00,505.8,18.462069223139626,511.2,478.8,529.2,0.0,496.8787265998748,8.921273400125187
2017-08-25 12:00:00,493.8,12.963332904774155,495.0,478.8,507.6,0.0,454.63416815197166,39.16583184802835
2017-08-25 15:00:00,472.8,18.450365850031275,468.0,453.6,507.6,0.0,457.2726150383371,15.527384961662904
2017-08-25 18:00:00,459.0,30.947439312485944,453.6,424.8,496.8,0.0,478.40188926718497,19.40188926718497
2017-08-25 21:00:00,339.0,43.3447574684644,338.4,291.6,388.8,0.0,363.82660480774416,24.82660480774416
2017-08-26 00:00:00,229.2,35.1007692223404,223.2,183.6,284.4,0.0,211.19599501232483,18.00400498767516
2017-08-26 03:00:00,198.0,15.937879407248632,192.6,183.6,226.8,0.0,194.15721971485252,3.8427802851474837
2017-08-26 06:00:00,298.2,50.26696728468904,304.2,223.2,360.0,0.0,312.7223257114459,14.522325711445887
2017-08-26 09:00:00,451.8,33.67491648096548,450.0,399.6,500.4,0.0,445.72380103019,6.0761989698100365
2017-08-26 12:00:00,452.4,38.88444419044716,446.4,392.4,500.4,0.0,458.91569097473104,6.515690974731058
